20230511,00:04:10,UNIFYBroker,Logging Engine,Information,Log file started.,Minimal
20230511,04:36:22,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes started.
Change detection engine import changes for connector CEnet Student Connector started.",Normal
20230511,04:36:22,UNIFYBroker,Connector,Information,"Request to import changes from connector.
Request to import changes from connector CEnet Student Connector.",Normal
20230511,04:36:22,UNIFYBroker,Connector,Information,"Import changes from connector completed.
Import changes from connector CEnet Student Connector reported 0 changes. Duration: 00:00:00",Normal
20230511,04:36:22,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes completed.
Change detection engine import changes for connector CEnet Student Connector returned 0 possible changes. Duration: 00:00:00.3136033",Normal
20230511,04:39:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,04:39:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,04:39:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,04:39:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,04:39:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,04:39:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,04:39:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0937582. ",Normal
20230511,04:39:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1562642",Normal
20230511,04:44:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,04:44:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,04:44:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,04:44:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,04:44:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,04:44:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,04:44:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.1562608. ",Normal
20230511,04:44:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.2187653",Normal
20230511,04:45:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes started.
Change detection engine import changes for connector CEnet Staff Connector started.",Normal
20230511,04:45:16,UNIFYBroker,Connector,Information,"Request to import changes from connector.
Request to import changes from connector CEnet Staff Connector.",Normal
20230511,04:45:16,UNIFYBroker,Connector,Information,"Import changes from connector completed.
Import changes from connector CEnet Staff Connector reported 0 changes. Duration: 00:00:00",Normal
20230511,04:45:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes completed.
Change detection engine import changes for connector CEnet Staff Connector returned 0 possible changes. Duration: 00:00:00.2982998",Normal
20230511,04:49:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,04:49:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,04:49:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,04:49:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,04:49:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,04:49:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,04:49:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0792174. ",Normal
20230511,04:49:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1260969",Normal
20230511,04:54:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,04:54:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,04:54:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,04:54:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,04:54:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,04:54:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,04:54:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0937569. ",Normal
20230511,04:54:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1406386",Normal
20230511,04:55:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes started.
Change detection engine import changes for connector CEnet Staff Connector started.",Normal
20230511,04:55:16,UNIFYBroker,Connector,Information,"Request to import changes from connector.
Request to import changes from connector CEnet Staff Connector.",Normal
20230511,04:55:16,UNIFYBroker,Connector,Information,"Import changes from connector completed.
Import changes from connector CEnet Staff Connector reported 1 changes. Duration: 00:00:00",Normal
20230511,04:55:16,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector CEnet Staff Connector (page 1)",Normal
20230511,04:55:16,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector CEnet Staff Connector processed 1 entities, finding 0 differences. Duration: 00:00:00.0937583. ",Normal
20230511,04:55:16,UNIFYBroker,Connector Processor,Information,"Connector Post Processing started.
Connector Post Processing started - checking for deleted entities in connector CEnet Staff Connector. Processed Entities: 1",Normal
20230511,04:55:16,UNIFYBroker,Connector Processor,Information,"Connector Post Processing success.
Connector Post Processing completed checking for deletes for connector CEnet Staff Connector. Processed Entities: 1. Matching Entities: 0. Reported Changes: 0. Duration: 00:00:00",Normal
20230511,04:55:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes completed.
Change detection engine import changes for connector CEnet Staff Connector returned 1 possible changes. Duration: 00:00:00.5859622",Normal
20230511,04:59:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,04:59:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,04:59:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,04:59:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,04:59:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,04:59:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,04:59:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.1417435. ",Normal
20230511,04:59:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1886233",Normal
20230511,05:04:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,05:04:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,05:04:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,05:04:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,05:04:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,05:04:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,05:04:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0781308. ",Normal
20230511,05:04:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1250104",Normal
20230511,05:05:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes started.
Change detection engine import changes for connector CEnet Staff Connector started.",Normal
20230511,05:05:16,UNIFYBroker,Connector,Information,"Request to import changes from connector.
Request to import changes from connector CEnet Staff Connector.",Normal
20230511,05:05:16,UNIFYBroker,Connector,Information,"Import changes from connector completed.
Import changes from connector CEnet Staff Connector reported 0 changes. Duration: 00:00:00",Normal
20230511,05:05:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes completed.
Change detection engine import changes for connector CEnet Staff Connector returned 0 possible changes. Duration: 00:00:00.2828894",Normal
20230511,05:06:22,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes started.
Change detection engine import changes for connector CEnet Student Connector started.",Normal
20230511,05:06:22,UNIFYBroker,Connector,Information,"Request to import changes from connector.
Request to import changes from connector CEnet Student Connector.",Normal
20230511,05:06:22,UNIFYBroker,Connector,Information,"Import changes from connector completed.
Import changes from connector CEnet Student Connector reported 5 changes. Duration: 00:00:00",Normal
20230511,05:06:22,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector CEnet Student Connector (page 1)",Normal
20230511,05:06:23,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector CEnet Student Connector processed 5 entities, finding 5 differences. Duration: 00:00:00.9104219. ",Normal
20230511,05:06:23,UNIFYBroker,Connector Processor,Information,"Connector Post Processing started.
Connector Post Processing started - checking for deleted entities in connector CEnet Student Connector. Processed Entities: 5",Normal
20230511,05:06:23,UNIFYBroker,Connector Processor,Information,"Connector Post Processing success.
Connector Post Processing completed checking for deletes for connector CEnet Student Connector. Processed Entities: 5. Matching Entities: 0. Reported Changes: 0. Duration: 00:00:00",Normal
20230511,05:06:23,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes completed.
Change detection engine import changes for connector CEnet Student Connector returned 5 possible changes. Duration: 00:00:01.6034213",Normal
20230511,05:06:25,UNIFYBroker,Change detection engine,Information,"Started processing changes register items.
Started processing changes register items for connector CEnet Student Connector.",Normal
20230511,05:06:26,UNIFYBroker,Change detection engine,Information,"Changes register item processing completed.
Changes register item processing on connector CEnet Student Connector completed.  Duration: 00:00:00.6109275",Normal
20230511,05:06:31,UNIFYBroker,Adapter,Information,"Request to reflect change entities of the adapter.
Request to reflect change entities of the CEnet Student Adapter (2484ffb0-4500-4778-81ae-a78f3aa65aec) adapter completed with 8 adds, 0 updates and 0 deletes across 1 pages. Duration: 00:00:01.2407605",Normal
20230511,05:06:35,UNIFYBroker,LDAP Gateway,Information,A client has connected to the LDAP endpoint from address: 10.19.205.75:55539.,Normal
20230511,05:06:35,UNIFYBroker,LDAP engine,Information,"Handling of LDAP bind request.
Handling of LDAP bind request received on connection 10.19.205.75:55539 to connect as user MIM completed successfully. The bind was successful. Duration: 00:00:00.0781325.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP Root DSE request.
Handling of LDAP Root DSE request from user MIM on connection 10.19.205.75:55539 for the Root DSE completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP search request.
Handling of LDAP search request from user MIM on connection 10.19.205.75:55539 targeting DC=IdentityBroker with a scope of SingleLevel completed successfully. Duration: 00:00:00.0164395.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55539 for the schema CN=contacts,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55539 for the schema CN=CEnetStudent,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55539 for the schema CN=CEnetStaff,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP Root DSE request.
Handling of LDAP Root DSE request from user MIM on connection 10.19.205.75:55539 for the Root DSE completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP change log request.
Handling of LDAP change log request from user MIM on connection 10.19.205.75:55539 completed successfully. Added: 0. Modified: 0. Renamed: 0. Deleted: 1. Total: 1. Duration: 00:00:00.0625191.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP change log request.
Handling of LDAP change log request from user MIM on connection 10.19.205.75:55539 completed successfully. Added: 4. Modified: 1. Renamed: 0. Deleted: 0. Total: 5. Duration: 00:00:00.1417529.",Normal
20230511,05:06:36,UNIFYBroker,LDAP engine,Information,"Handling of LDAP search request.
Handling of LDAP search request from user MIM on connection 10.19.205.75:55539 targeting CN=D64D3229-6DD3-4554-B616-0FA90BE38B48,OU=CEnetStudent,DC=IdentityBroker with a scope of BaseObject completed successfully. Results: 1. Duration: 00:00:00.",Normal
20230511,05:06:37,UNIFYBroker,LDAP engine,Information,"Handling of LDAP unbind request.
Handling of LDAP unbind request received on connection 10.19.205.75:55539 to connect as user MIM completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:38,UNIFYBroker,LDAP Gateway,Information,A client has connected to the LDAP endpoint from address: 10.19.205.75:55540.,Normal
20230511,05:06:38,UNIFYBroker,LDAP engine,Information,"Handling of LDAP bind request.
Handling of LDAP bind request received on connection 10.19.205.75:55540 to connect as user MIM completed successfully. The bind was successful. Duration: 00:00:00.0781309.",Normal
20230511,05:06:38,UNIFYBroker,LDAP engine,Information,"Handling of LDAP Root DSE request.
Handling of LDAP Root DSE request from user MIM on connection 10.19.205.75:55540 for the Root DSE completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:38,UNIFYBroker,LDAP engine,Information,"Handling of LDAP search request.
Handling of LDAP search request from user MIM on connection 10.19.205.75:55540 targeting DC=IdentityBroker with a scope of SingleLevel completed successfully. Duration: 00:00:00.0156261.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55540 for the schema CN=contacts,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55540 for the schema CN=CEnetStudent,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55540 for the schema CN=CEnetStaff,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP Root DSE request.
Handling of LDAP Root DSE request from user MIM on connection 10.19.205.75:55540 for the Root DSE completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP change log request.
Handling of LDAP change log request from user MIM on connection 10.19.205.75:55540 completed successfully. Added: 0. Modified: 0. Renamed: 0. Deleted: 1. Total: 1. Duration: 00:00:00.0312539.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP change log request.
Handling of LDAP change log request from user MIM on connection 10.19.205.75:55540 completed successfully. Added: 0. Modified: 3. Renamed: 0. Deleted: 0. Total: 3. Duration: 00:00:00.0781332.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP search request.
Handling of LDAP search request from user MIM on connection 10.19.205.75:55540 targeting CN=GG.School.SSPPA.Staff,OU=contacts,DC=IdentityBroker with a scope of BaseObject completed successfully. Results: 1. Duration: 00:00:00.",Normal
20230511,05:06:39,UNIFYBroker,LDAP engine,Information,"Handling of LDAP unbind request.
Handling of LDAP unbind request received on connection 10.19.205.75:55540 to connect as user MIM completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:41,UNIFYBroker,LDAP Gateway,Information,A client has connected to the LDAP endpoint from address: 10.19.205.75:55541.,Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP bind request.
Handling of LDAP bind request received on connection 10.19.205.75:55541 to connect as user MIM completed successfully. The bind was successful. Duration: 00:00:00.0781336.",Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP Root DSE request.
Handling of LDAP Root DSE request from user MIM on connection 10.19.205.75:55541 for the Root DSE completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP search request.
Handling of LDAP search request from user MIM on connection 10.19.205.75:55541 targeting DC=IdentityBroker with a scope of SingleLevel completed successfully. Duration: 00:00:00.0479937.",Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55541 for the schema CN=contacts,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55541 for the schema CN=CEnetStudent,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP schema request.
Handling of LDAP schema request from user MIM on connection 10.19.205.75:55541 for the schema CN=CEnetStaff,cn=schema completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP Root DSE request.
Handling of LDAP Root DSE request from user MIM on connection 10.19.205.75:55541 for the Root DSE completed successfully. Duration: 00:00:00.",Normal
20230511,05:06:42,UNIFYBroker,LDAP engine,Information,"Handling of LDAP change log request.
Handling of LDAP change log request from user MIM on connection 10.19.205.75:55541 completed successfully. Added: 0. Modified: 0. Renamed: 0. Deleted: 1. Total: 1. Duration: 00:00:00.0479667.",Normal
20230511,05:06:43,UNIFYBroker,LDAP engine,Information,"Handling of LDAP change log request.
Handling of LDAP change log request from user MIM on connection 10.19.205.75:55541 completed successfully. Added: 2. Modified: 1. Renamed: 0. Deleted: 0. Total: 3. Duration: 00:00:00.1250135.",Normal
20230511,05:06:43,UNIFYBroker,LDAP engine,Information,"Handling of LDAP search request.
Handling of LDAP search request from user MIM on connection 10.19.205.75:55541 targeting CN=62944100,UID=36E30BD8-EA8D-4A62-B28F-1CF3E55CE5C9,OU=CEnetStaff,DC=IdentityBroker with a scope of BaseObject completed successfully. Results: 1. Duration: 00:00:00.",Normal
20230511,05:06:43,UNIFYBroker,LDAP engine,Information,"Handling of LDAP unbind request.
Handling of LDAP unbind request received on connection 10.19.205.75:55541 to connect as user MIM completed successfully. Duration: 00:00:00.",Normal
20230511,05:09:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,05:09:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,05:09:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,05:09:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,05:09:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,05:09:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,05:09:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0791977. ",Normal
20230511,05:09:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1417051",Normal
20230511,05:14:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,05:14:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,05:14:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,05:14:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,05:14:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,05:14:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,05:14:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0796084. ",Normal
20230511,05:14:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1264890",Normal
20230511,05:15:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes started.
Change detection engine import changes for connector CEnet Staff Connector started.",Normal
20230511,05:15:16,UNIFYBroker,Connector,Information,"Request to import changes from connector.
Request to import changes from connector CEnet Staff Connector.",Normal
20230511,05:15:16,UNIFYBroker,Connector,Information,"Import changes from connector completed.
Import changes from connector CEnet Staff Connector reported 0 changes. Duration: 00:00:00",Normal
20230511,05:15:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes completed.
Change detection engine import changes for connector CEnet Staff Connector returned 0 possible changes. Duration: 00:00:00.2979496",Normal
20230511,05:19:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,05:19:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,05:19:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,05:19:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,05:19:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,05:19:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,05:19:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0781299. ",Normal
20230511,05:19:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1417102",Normal
20230511,05:24:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,05:24:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,05:24:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,05:24:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,05:24:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,05:24:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,05:24:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0625047. ",Normal
20230511,05:24:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1250106",Normal
20230511,05:25:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes started.
Change detection engine import changes for connector CEnet Staff Connector started.",Normal
20230511,05:25:16,UNIFYBroker,Connector,Information,"Request to import changes from connector.
Request to import changes from connector CEnet Staff Connector.",Normal
20230511,05:25:16,UNIFYBroker,Connector,Information,"Import changes from connector completed.
Import changes from connector CEnet Staff Connector reported 0 changes. Duration: 00:00:00",Normal
20230511,05:25:16,UNIFYBroker,Change detection engine,Information,"Change detection engine import changes completed.
Change detection engine import changes for connector CEnet Staff Connector returned 0 possible changes. Duration: 00:00:00.2979732",Normal
20230511,05:29:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items started.
Change detection engine import all items for connector SAS2IDM School Promoted Status started.",Normal
20230511,05:29:10,UNIFYBroker,GetAllEntities,Information,Started successfully.,Normal
20230511,05:29:10,UNIFYBroker,GetAllEntities,Information,Completed successfully after [00:00:00] duration.,Normal
20230511,05:29:10,UNIFYBroker,Connector,Information,"Request to import all entities from connector.
Request to import all entities from connector SAS2IDM School Promoted Status.",Normal
20230511,05:29:10,UNIFYBroker,Connector,Information,"Import all entities from connector completed.
Import all entities from connector SAS2IDM School Promoted Status return 44 entities. Duration: 00:00:00",Normal
20230511,05:29:10,UNIFYBroker,Connector Processor,Information,"Connector Processing started.
Connector Processing started for connector SAS2IDM School Promoted Status (page 1)",Normal
20230511,05:29:10,UNIFYBroker,Connector Processor,Information,"Connector processing success.
0 entities in cumulative total. Current processing of page 1 for connector SAS2IDM School Promoted Status processed 44 entities, finding 0 differences. Duration: 00:00:00.0781342. ",Normal
20230511,05:29:10,UNIFYBroker,Change detection engine,Information,"Change detection engine import all items completed.
Change detection engine import all items for connector SAS2IDM School Promoted Status completed. Duration: 00:00:00.1250128",Normal
